date_time,tweet,spl_char1,spl_char2,is_sarcastic
26-04-2021 16:30,b'It\xe2\x80\x99s almost as if capitalism and racism are connected \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 #sarcasm https://t.co/cuB6mOlHgc',b'sammysimon92',b'NYC',1
26-04-2021 16:25,b'Asli Heavy driver OP...\n\n#SalmanKhan #salmankhanmemes #driver #car #cars #bike #biker #bikelife #bikes #sarcasm\xe2\x80\xa6 https://t.co/cQnInO5VNz',b'thirdfingsalute',b'India',1
26-04-2021 16:21,b'NO way! Cops can do this?? NO WAY! #sarcasm https://t.co/cUbAGndVZW',b'GayleWindsDem',"b'Michigan, USA'",1
26-04-2021 16:15,b'Love #Sarcasm ? #ArtistsRBGIFF\nFunny Kinda Sweet Mostly Sarcastic - Sarcasm Humor T-Shirt Funny Kinda Sweet ...\xe2\x80\xa6 https://t.co/DluAODb9TY',b'NatYoung17',"b'Texas, USA'",1
26-04-2021 16:14,b'@TheDailyShow Wow. Climate change isn\xe2\x80\x99t real. There\xe2\x80\x99s no systemic racism. Covid 19 is gone. Everything is perfect.\xe2\x80\xa6 https://t.co/RXnuYuW6qr',b'weisseguy',b'',1
26-04-2021 16:00,b'This is what we paid for. This is the service every Filipino deserve. Wow!\n\n#sarcasm',b'_ThisMakesSense',b'',1
26-04-2021 15:59,b'@Daily_Hotspur @AlfredoPedulla I don\xe2\x80\x99t get why nobody wants to come to us. #sarcasm',b'ParkLaneEnder',b'White Hart Lane',1
26-04-2021 15:58,b'YES. DEFINITELY. MONDAY MOOD. \xf0\x9f\x98\x82\xf0\x9f\x92\xaf\n.\nLike this? Link below:\nhttps://t.co/W4E4kRQiO6\n.\n#TwoFatChimps #Funny #Sarcastic\xe2\x80\xa6 https://t.co/6cbGifMza7',b'twofatchimps',b'',1
26-04-2021 15:40,b'@tassiedevil @D_Coombe But if they were \xe2\x80\x9ctrue believers\xe2\x80\x9d then god would look after them! #Sarcasm',b'thallam08',"b'Perth, WA'",1
26-04-2021 15:36,b'I don\xe2\x80\x99t know why all players don\xe2\x80\x99t just try to go back up the middle/the other way all the time. They\xe2\x80\x99d never slump\xe2\x80\xa6 https://t.co/MchYxlvsaE',b'rcandy24',"b'Charleston, SC'",1
26-04-2021 15:31,"b'@dezaraeem @TheSharkDaymond Yeah! It\xe2\x80\x99s only Jews, right? And Antisemitism doesn\xe2\x80\x99t really count, it\xe2\x80\x99s not real racis\xe2\x80\xa6 https://t.co/dWDTHtGUTQ'",b'bethvaughan15',b'',1
26-04-2021 15:22,"b'@EriktheRedPod So, you are tense about the Viks offensive line situation? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#Sarcasm #OrlandoBrown #Draft #GapsInTheLine'",b'thejoshc',b'Minnesota',1
26-04-2021 15:21,"b'If this is true, #COVID19 will be the first China made product ever that\xe2\x80\x99s highly durable &amp; long lasting. #sarcasm https://t.co/VvO8rimChB'",b'systemcorrupt',b'Canada',1
26-04-2021 15:17,b'@westerndigital Great. You\xe2\x80\x99re using up the Earth\xe2\x80\x99s limited supply of helium for hard drives instead of medical scan\xe2\x80\xa6 https://t.co/eWZYYoQ1GR',b'Airsculpture',"b'New Brunswick, Canada'",1
26-04-2021 15:16,"b'@aNellytics Idk about you but I\xe2\x80\x99ve been playing madden for about 20 years, watching football for 23, and been playi\xe2\x80\xa6 https://t.co/U28ErlY9Bu'",b'S2Mag_Dez',b'',1
26-04-2021 15:09,b'Teacher: What is GF?\n\nFirst benchers: Gravitational Force.\n\nMiddle benchers: Girlfriend.\n\nLast benchers: Gold Flake\xe2\x80\xa6 https://t.co/Y8vsmDpXOk',b'sarcasmunfiltrd',b'',1
26-04-2021 15:06,"b""People see me sad and automatically think it's a relationship issue.\n\nBhen***d, padhai nahi ho pa rahi hai idhar.\xe2\x80\xa6 https://t.co/p3gO89Qcsm""",b'sarcasmunfiltrd',b'',1
26-04-2021 15:04,"b'Mind wants rest, and heart wants love.\n\nBut, a chutiya from my Instagram account wants a TBH.\n#Sarcastic #Sarcasm\xe2\x80\xa6 https://t.co/B8guAlxb3E'",b'sarcasmunfiltrd',b'',1
26-04-2021 14:56,b'2nd microchip complete! #sarcasm #PfizerVaccine https://t.co/dGb3G9ZnFb',b'miraj311',"b'Indianapolis, IN'",1
26-04-2021 14:46,"b'@DrJasonJohnson Reform would mean planting the drugs on EVERYONE, not just poor people. #Equality #Sarcasm'",b'JoeGriese1',"b'Greater Madison, WI area'",1
26-04-2021 14:44,b'@Doug_Monroe27 Played a rd of golf w beers &amp; wings.\n#sarcasm',b'colonelBOB2020',b'OUR UNIVERSE',1
26-04-2021 14:33,b'Surely this is #sarcasm. At this time this is a #cruel #joke on the people of Gujarat. https://t.co/ATjUU3UCMk',b'pjnaz',b'Ahmedabad',1
26-04-2021 14:31,"b""At least they're wearing #masks, though, right? \n\n#sarcasm &lt;-- for the ignoramuses who'd say yes to the above. https://t.co/8XiOJBtLDS""",b'MizBanks',b'Seated in Heavenly Places ',1
26-04-2021 14:28,"b""@BillKristol What's next? Are you going to tell me wine is grape based and Vodka comes from spuds? What kind of lef\xe2\x80\xa6 https://t.co/kq8dvxwhSG""",b'tuttlebugphoto',b'',1
26-04-2021 14:21,b'@BrownRecord Screw off @BrownRecord !  #sarcasm',b'dtroysmith',"b'Hamilton, Ontario'",1
26-04-2021 14:21,"b""I'm really surprised that nobody has an opinion on face masks. Ha! #Sarcasm\n\nWear one. Don't wear one. I don't care. https://t.co/SiOOy1YJjX""",b'irishbee3',b'United States',1
26-04-2021 14:13,b'@sainsburys yet still swindling customers out of a miserly \xc2\xa35 of nectar points. Good job \xf0\x9f\x91\x8f #sarcasm https://t.co/wMCy0uznPb',b'Fiona4144',b'My sofa',1
26-04-2021 14:00,b'@IntlRpt @isaacdecastrog @AngryLevantine Heavens no! He loves all Jews! He has dedicated his life for the past thre\xe2\x80\xa6 https://t.co/ShNHWkELlM',b'gary_weiss',b'',1
26-04-2021 13:19,"b""Oh I can't wait to see what THIS is going to be. #sarcasm #argh""",b'AaronJSomers',"b'Bellingham, MA'",1
26-04-2021 13:13,b'Great result if a country not stucks in Vaccine solidarity \xf0\x9f\x98\x8f\n#Sarcasm https://t.co/zp3dQeVK4H https://t.co/wVUDwiDa4K',b'Marieaaow',b'\xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\xf0\x9f\x87\xb3\xf0\x9f\x87\xb1\xf0\x9f\x87\xa6\xf0\x9f\x87\xaa\xf0\x9f\x87\xa8\xf0\x9f\x87\xba\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xa8\xf0\x9f\x87\xad\xf0\x9f\x87\xaa\xf0\x9f\x87\xba',1
26-04-2021 13:13,"b""@masterwalmsley @imightbechad @F1 awww but the rule has been there for 10 years and when it came to hamilton's adva\xe2\x80\xa6 https://t.co/8l0wASPBBJ""",b'AliChau45232202',b'',1
26-04-2021 13:10,"b'@AxisBankSupport Yes, and again asking me to go the loan center. Very good job. \n\n#Sarcasm'",b'nagwaniz',"b'Pune, Maharashtra, India'",1
26-04-2021 13:03,b'@chenweihua @JakeSullivan46 #sarcasm missing',b'PammiGowri',"b'Hyderabad, India'",1
26-04-2021 12:57,b'It\xe2\x80\x99s inconvenient how my #skills don\xe2\x80\x99t translate into a successful #career. Wit and #sarcasm are very valuable.',b'raiden96',b'',1
26-04-2021 12:55,b'@PhantomOpera Ooh yes...can\xe2\x80\x99t wait for him to announce that the original version has been replaced.... #sarcasm',b'carlottawannabe',"b'Gravesend, Kent '",1
26-04-2021 12:34,"b""I haven't words to describe the meaning of this picture.\n#HealthCareSystemOfIndia\n #StayStrongIndia #CovidIndia\xe2\x80\xa6 https://t.co/czYv9V9OsP""",b'dinooplouis',"b'Worli, Mumbai'",1
26-04-2021 12:25,b'@justobserving_0 @scroll_in @Twitter Sorry. You need to learn the word #sarcasm',b'_Touch_e',b'US',1
26-04-2021 12:13,"b'@uniformcritic Back when I was a kid, you had to earn runners in extra innings. Now they just give you runners. Pla\xe2\x80\xa6 https://t.co/Tbez9K2pW8'",b'sethpoho',"b'Ossining, NY'",1
26-04-2021 12:11,b'@IrfanPathan Have you ever think before 7 years ago u had anything in your heart still You are not able to share on\xe2\x80\xa6 https://t.co/1fir9nBnO7',b'saifshaikh0144',"b'New Delhi, India'",1
26-04-2021 12:09,"b""@StacyCFS @BMeiselas In my mindless wonderings I label everything I don't like as racist. It's my way of feeling su\xe2\x80\xa6 https://t.co/SnBOr0MD3p""",b'conscienceGOP',b'Dallas | Chicago',1
26-04-2021 12:08,"b'@patcummins30 Transfer the money to Kunal Kamra &amp; other stand up comedians, wo sab sambhal lenge\n\n#Sarcasm \n\nThanks Pat, huge respect to you'",b'mannojit29',"b'Murshidabad, India'",1
26-04-2021 12:06,b'@ajplus 1st woman of color? Huh... \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\nIs Chloe Zhao mixed? \n\n#sarcasm',b'GuRRiLLaMonSooN',b'',1
26-04-2021 11:55,"b""I LOSE MYSELF IN THE DEPTH OF YOUR EYES...\xf0\x9f\xa5\xba\nBUT THEN AGAIN, I ALSO LOSE MYSELF IN THE HYPERMARKET...\xf0\x9f\xa4\xaf\nSO DON'T TAKE\xe2\x80\xa6 https://t.co/nIsIdxOE2a""",b'TheBlackCat420',b'Bucharest',1
26-04-2021 11:55,"b""@ndtv #sarcasm \nWhy so cheap ? Modi does not  care anymore. What's his cut ?""",b'gotrek2',b'India',1
26-04-2021 11:55,"b""@Slythers3 @bhogleharsha Yeah that's your only valid point.\n#Sarcasm #peace \xe2\x9c\x8c\xef\xb8\x8f""",b'cape_crusadorr',b'',1
26-04-2021 11:51,b'@AjeetK Love your style!\n#Sarcasm in action \xf0\x9f\x91\x8c\xf0\x9f\x98\x81',b'talk2tahirkhan',b'DXB-CPT-MNL-BOM-LHR-BNG-IAD',1
26-04-2021 11:43,"b'I\'m gonna name my house ""University"" because all I get here are just lectures.\n#Sarcastic #Sarcasm #SarcasmUnfiltered #BeingFlaxy'",b'sarcasmunfiltrd',b'',1
26-04-2021 11:39,"b'She: I\'m breaking up with you because you\'re immature.\n\nMe: I\'m not immature at all.\n\nShe: You said ""Nangu Pangu Sh\xe2\x80\xa6 https://t.co/feY2FAeWDY'",b'sarcasmunfiltrd',b'',1
26-04-2021 11:36,"b'What taking a #COVID19 swab test can teach you: Sometimes, nostrils have more depth than people. #sarcasm #randomthoughts #shallowpeople'",b'AaronsShalom',b'Dubai',1
26-04-2021 11:34,"b""I don't know who the viewers are....\n But i certainly know that they have day with 24 hr +10:10 minutes.\n\n#lol\xe2\x80\xa6 https://t.co/ztOmPCTzlB""",b'dot_com_child',b'India',1
26-04-2021 11:28,"b""I don't know who the viewers are....\n But i certainly know that they have day with 24 hr +10:10 minutes.\n\n#lol\xe2\x80\xa6 https://t.co/iYIgUnmj9h""",b'dot_com_child',b'India',1
26-04-2021 11:21,b'@StevenAlbritton @NFLDraft @Bengals @JoeyB @GeoffHobsonCin @PFF_Mike @WLWT I\xe2\x80\x99m sure Pace and Nagy will make a great decision. #sarcasm',b'philjuskevice',b'',1
26-04-2021 11:21,"b'@EvanScherr Clearly this began the snowball effect that led to the team not playing in the \xe2\x80\x98ship, which cost them a\xe2\x80\xa6 https://t.co/darxUXvTrz'",b'RyanVaughnDC',b'',1
26-04-2021 11:13,b'Quit pro quo.\n\n#hiringprocess #hiringtrends #hiringprocessfail #fixthehiringprocess #endageism #sarcasm\xe2\x80\xa6 https://t.co/q08122cVfD',b'Hillelw2write',b'Israel',1
26-04-2021 11:11,b'Nothing is more discouraging than unappreciated sarcasm. #sarcasm',b'BIGDirtyDawg',b'',1
26-04-2021 11:01,b'@mattgrayc64 ...perhaps the virus is in the closed off aisle!!!!!!!!!!!!!!!!!!!!!!!!!!!! #sarcasm \xf0\x9f\x98\x82',b'deans6571',"b'Croydon, South London.'",1
26-04-2021 11:00,"b'Callon is back, #sarcasm intact. Check out the #Allegiance sample on #bookbuzzr #mustread #fantasy #dragon - https://t.co/FI18RHQ5W8'",b'a_wrighton',"b'Los Angeles, CA'",1
26-04-2021 10:52,"b""\xe2\x80\x9cThe scary thing about distance is you don't know whether they miss you or forget you. \xe2\x80\x9c@nicolasspark \n  When you a\xe2\x80\xa6 https://t.co/9rNtwGlsf3""",b'SmartBarry3',b'United States',1
26-04-2021 10:41,"b'#icaiexams will only increase #COVID19 cases, \nPassing Percentage will still remain same. \nAs people say keep study\xe2\x80\xa6 https://t.co/HpxZCwQ1Hn'",b'ShivamMundada',"b'Pune, India'",1
26-04-2021 10:30,b'jokes aside  Stay safe everyone\xf0\x9f\x99\x8f\n#dealswalebhaiya #sarcasm #sarcasticmemes #indianmemes #backchodi #belikebrody\xe2\x80\xa6 https://t.co/zcDs6bhVJd',b'dealswalebhaiya',b'',1
26-04-2021 10:28,b'.@AbhiUpmanyu on pets #1 : dogs\nYouTube : https://t.co/CNkM6MPqdv\n\nFollow @linesthetic_\n\n#abhishekupmanyu\xe2\x80\xa6 https://t.co/U37hEJ4hm0',b'linesthetic_',"b'Kolkata, India'",1
26-04-2021 10:18,"b'@BritBox_AUS Sure, Olivia Coleman\xe2\x80\x99s character has nothing to do with it. She is just the female sidekick after all. #sarcasm'",b'AnnaRavo',"b'Victoria, Australia'",1
26-04-2021 10:15,"b'@pvsubramanyam They should learn from Gujarat, UP, Karnataka. #Sarcasm'",b'amogh_malali',b'',1
26-04-2021 10:15,"b""Having many girlfriend doesn't mean you are handsome,\n*Cheap products attract more buyers *\n#sarcasm \n\xf0\x9f\x91\x91""",b'ap_ka_M0hsin',b'Ap kay dil ma\xe2\x99\xa5\xef\xb8\x8f',1
26-04-2021 09:58,"b'@5DAZ5 @RuthDavidsonMSP Of course by going to the pub you help avoid 127,000 deaths, a dead economy, loss of intern\xe2\x80\xa6 https://t.co/zzF95wDWP3'",b'Highland_Coup',b'Berlin',1
26-04-2021 09:54,b'Anything else?\xf0\x9f\x98\x8c\n\n#snap #tweetyourmagic #MagicTouch #youbeingyou #real #snapstory #Sarcasm #sorry #sexy #beinghot\xe2\x80\xa6 https://t.co/wTUOHiCss2',b'ManjushaSuloch1',"b'Bengaluru South, India'",1
26-04-2021 09:45,"b""Ex: I miss the old you.\n\nMe: Bitch, you're re the one who killed it.\n#Sarcastic #Sarcasm #SarcasmUnfiltered #BeingFlaxy""",b'sarcasmunfiltrd',b'',1
26-04-2021 09:41,b'@LiveLawIndia @ECISVEEP EC being caught between Government and High court \xf0\x9f\x98\x89\n\n#Sarcasm https://t.co/TuPh7lf1Uk',b'IN_Prometheus',b'Antarctica',1
26-04-2021 09:22,b'@BollywoodArvind Don\xe2\x80\x99t need one crore.\n\nCan we get oxygen cylinder instead?\n\n#Sarcasm',b'IN_Prometheus',b'Antarctica',1
26-04-2021 09:16,"b'@MarrionWayne @stuegs @pilotdavecfi @GunSmithShep @SeekTheSelcouth @JohnUpt82197461 @CNN \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3did you ""christain"" you\xe2\x80\xa6 https://t.co/5cyCWHnwzM'",b'Alwaysincorrec1',"b'Sydney, New South Wales'",1
26-04-2021 09:06,b'Want a real laugh? $CRO spent an extra $59k on marketing ($72k up from $13k) this quarter and that lead to an extra\xe2\x80\xa6 https://t.co/QaX3TJTEG2',b'TwinTurboCe1ica',b'',1
26-04-2021 09:04,b'@Des_The_Dog @maxrushden Sigh ..... when he didn\xe2\x80\x99t detect the undertones in your reply .... good luck with the care\xe2\x80\xa6 https://t.co/l85Dx7EGD2',b'Richbass1981',b'',1
26-04-2021 08:52,b'@WIRED @OscarB and good for disabled #sarcasm',b'vladest_',"b'Gothenburg, Sweden'",1
26-04-2021 08:38,b'@guruji_prasad @mgnayak5 @BesuraTaansane @ind_rajat92 @ragiing_bull @sidragh1 @shivaniojha @veena_00000\xe2\x80\xa6 https://t.co/VuWJmuLY8s',b'ashishlinux',b'',1
26-04-2021 08:32,b'@beursanalist No worries...they have tools. #sarcasm',b'WallstreetSign',"b'Amsterdam, Nederland'",1
26-04-2021 08:30,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'wit_twitt',b'',1
26-04-2021 08:20,"b'@AshishKChoubey @aparna326 See, you can also learn about theories WITHOUT EVER READING A BOOK! Stop being a BOOKWOR\xe2\x80\xa6 https://t.co/3xUGFr7eNf'",b'morpheusmaxx',b'http://127.0.0.1',1
26-04-2021 08:09,"b'No money. no awek won\xe2\x80\x99t approach you. You have money, Awek will kangkang for you. \n\n#sarcasm'",b'fazreen_s',b'Palau',1
26-04-2021 08:00,b'Here is some #mondaymotivation for all you! Go and smash your goals\n\n#geeky #weirdness #sarcasm #nerds #inspire\xe2\x80\xa6 https://t.co/CAbSV5BYXB',b'Goransen1',b'',1
26-04-2021 07:48,b'@IamMrOG @boydy_73 @DayZPodcast @DayZ Pretty certain other creators are featured and promoted on The DayZ Podcast a\xe2\x80\xa6 https://t.co/CmqMWBxpy2',b'MISSCHI3F_115',b'United States',1
26-04-2021 07:25,b'@insaniyana Arrey why are you bringing common sense and logic into this discussion? Why will anyone even bother to\xe2\x80\xa6 https://t.co/6VtLLcUIkQ',b'TheKuzzu',b'Bombay',1
26-04-2021 07:16,"b""Don't do/say PROMISES if you never intended to do it..\n\nIt might turn againts you..\xf0\x9f\x98\x91\n#Sarcasm""",b'KyleBoiser',"b'Tanza, Calabarzon'",1
26-04-2021 07:05,"b""comment if it's true\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\n.\n#dealswalebhaiya #sarcasm #sarcasticmemes #indianmemes #backchodi #belikebrody #schoolfun\xe2\x80\xa6 https://t.co/NFfitCsvJy""",b'dealswalebhaiya',b'',1
26-04-2021 07:04,"b""Just in time for summer...new flavors added:\n- Rejected N'Chilled\n- Multitask Mocha \n- Good to know Marshmallow\nAnd\xe2\x80\xa6 https://t.co/zjCLIKDPxk""",b'Hillelw2write',b'Israel',1
26-04-2021 06:53,"b""What destination you have found overrated?\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\n'\n'\n'\n'\n#Travel #TravelInspiration #Funny #Sarcasm #quote #motivation\xe2\x80\xa6 https://t.co/XgP3IuFQES""",b'KameleonRose',b'',1
26-04-2021 05:53,b'Jokes are way funnier when you have water in your mouth...\n#stupidity #Sarcasm #like #follobackforfolloback',b'BhargavaVatsla',b'',1
26-04-2021 05:48,"b'There seems to be a new virus originating from Delhi - Call it CovAd-21.\n\nEarlier it spread in Delhi, then on natio\xe2\x80\xa6 https://t.co/EncWkbJYDM'",b'IIMNationalists',b'India',1
26-04-2021 05:45,"b'@Drakefordpower1 @BBCBreakfast India here we come, u hope? #covid #sarcasm'",b'JnthnMorse',b'',1
26-04-2021 05:40,"b""Can't think of what to do with all those spam emails?\xc2\xa0\xc2\xa0Is sending them to your spam folder just not enough?\xc2\xa0\xc2\xa0Get re\xe2\x80\xa6 https://t.co/zqvnQMpEPl""",b'shadowconn',"b'Indianapolis, IN'",1
26-04-2021 05:35,b'I thought IPL is essential services #Sarcasm. https://t.co/aY98n7MsvK',b'guduuu',b'Bombay',1
26-04-2021 05:28,b'Oh great they turned online personality tests into short Mario Party games. #sarcasm #buttonmashing #getgud',b'RoboAnt',"b'\xf0\x9d\x95\xae\xf0\x9d\x96\x8d\xf0\x9d\x96\x8e\xf0\x9d\x96\x88\xf0\x9d\x96\x86\xf0\x9d\x96\x8c\xf0\x9d\x96\x94, \xf0\x9d\x96\x8e\xf0\x9d\x96\x91 | \xe2\x9c\xb6\xe2\x9c\xb6\xe2\x9c\xb6\xe2\x9c\xb6'",1
26-04-2021 05:20,b'@Vivek_Investor Tell him to invest in a SPAC of NFTs that is floated by an entity that is levered 6 times incorpora\xe2\x80\xa6 https://t.co/vqJVEBnyRI',b'aditya_kondawar',"b'Mumbai, India'",1
26-04-2021 05:05,b'@PCarterClimate Its gonna be ok. We will do drastic change when the impact is real. Just like World War II #sarcasm',b'NewEconomyOrder',"b'Vienna, Austria'",1
26-04-2021 04:54,"b'@ElderBartleby @sokicamz Right, better if cops just go in and shoot unarmed people to death. #sarcasm'",b'sholt87',b'',1
26-04-2021 04:34,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'MyWitsEndTweet',b'',1
26-04-2021 04:29,"b""I don't even know what to do of this statement. In a state of half weeping, half laughing.\xe2\x80\xa6 https://t.co/KepZbTvXva""",b'ItxMuhib',"b'\xd9\x84\xd8\xa7\xdb\x81\xd9\x88\xd8\xb1, \xd9\xbe\xd8\xa7\xda\xa9\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86'",1
26-04-2021 04:27,"b'@DancingQueen_DQ My brother and I both had to get stabbed multiple times, he got 3 stabs and I got 2... Both nurses\xe2\x80\xa6 https://t.co/tL74dAAAhK'",b'hsailormoon',b'Southern  California',1
26-04-2021 04:12,b'@bills_sk Never heard of #sarcasm ? #bazinga',b'rajitrattan',"b'New Delhi, India'",1
26-04-2021 04:10,"b""@EmmaVigeland I'm going to enjoy a non-communist meat-based beer!\n\n#sarcasm""",b'ARCWuLF',"b'Warren, PA '",1
26-04-2021 04:02,b'@cjsbishop Well it\xe2\x80\x99s more of an aspirational perfection and not the traditional perfection you\xe2\x80\x99re used to (under an\xe2\x80\xa6 https://t.co/vEg1OsTE4w',b'Sinesurfer',"b'Auckland, New Zealand'",1
26-04-2021 03:58,"b""@sar6sm @ColorsKannada So you didn't read my #Sarcasm tag in the main tweet. Okay""",b'bengaluruboy48',b'Bendakaluru',1
26-04-2021 03:52,b'Crazy Eddie Memoirs: Don\xe2\x80\x99t blame me for my crimes. Blame my victims!\n#sarcasm\n$TSLA $TSLAQ  https://t.co/iq9klNQtPO',b'SamAntar',"b'New York, NY'",1
26-04-2021 03:23,b'Papa #chakravarthychandrachud is being cornered here by the captain #Raghu \n\n#promo #sarcasm #BBK8 @ColorsKannada https://t.co/Jfq2SuiqaM',b'bengaluruboy48',b'Bendakaluru',1
26-04-2021 03:23,b'#Budget for #RamMandir -\xe2\x82\xb92500 Cr\n#KumbhMela - \xe2\x82\xb94200 Cr\n#StatueOfUnity - \xe2\x82\xb93000 Cr\nTours for PM- \xe2\x82\xb9700 Cr\n#Trump visit\xe2\x80\xa6 https://t.co/XlWkQGoHaS',b'gsb2041',b'Jalandhar',1
26-04-2021 03:19,"b'Man, I love the strategy involved in having the worse batter up at the most crucial time, knowing that the ball isn\xe2\x80\xa6 https://t.co/mnk7PICEvY'",b'HoneyBadgerC93',b'',1
26-04-2021 03:07,b'Totally didn\xe2\x80\x99t expect Nomadland to win #Oscars #sarcasm',b'ohcarofat',b'occupied land: Piscataway',1
26-04-2021 02:57,"b'In order not to partake in cultural appropriation, I demand that black girls stop straightening their hair. #sarcasm https://t.co/ocUENuwDwy'",b'pir8gold',b'',1
26-04-2021 02:56,b'@MetalGear_OOC They both are afraid of swimming #sarcasm',b'JonathanCellini',b'\xf0\x9f\x8f\xa1',1
26-04-2021 02:56,b'Mile relay is legit. Bold Gold has some studs! Were they good in football? \xf0\x9f\x98\x82#sarcasm https://t.co/kk3sFccriU',b'KaleSteed',"b'Amarillo, TX'",1
26-04-2021 02:53,"b""https://t.co/vQahyKPhSS\n\nFinally the breakthrough we've all been waiting for. #sarcasm #seriously""",b'thejewfunction',b'',1
26-04-2021 02:42,"b""@PrinceArihan With Malice towards 'One &amp; All'\n#IndiaFightsCorona #VaccinateIndia #COVID19 #Sarcasm https://t.co/FwpBuJ5Pf3""",b'Dhangus1',"b'Jaipur, India'",1
26-04-2021 02:30,"b'how can you reopen the Oxygen manufacturing facility of Sterlite plant in Thuthukudi? unfair, should not be allowed\xe2\x80\xa6 https://t.co/GYtLaNTceJ'",b'pvsubramanyam',"b'Facebook, Twitter, LinkedIn'",1
26-04-2021 02:24,b'BREAKUPS AND #SARCASM https://t.co/LGrjnIfWzQ #breakup #love https://t.co/U5YbcScR1F',b'alegnamedia',b'NC',1
26-04-2021 02:15,"b'@andrew_leach More NDP propaganda!!  Clearly, this is another reason the UCP absolutely HAD to rewrite the curriculum!!  #sarcasm #UCPfail'",b'wrongonanylevel',b'',1
26-04-2021 02:11,"b'Shyam there is a HUGE problem on Twitter. If you do not put #sarcasm, about 99% of the audience does not understand\xe2\x80\xa6 https://t.co/gooq4HIsxr'",b'pvsubramanyam',"b'Facebook, Twitter, LinkedIn'",1
26-04-2021 02:07,"b'Dear World, \n\nIndia has 2 vaccines and best PM. The current outbreak is due to system, which is due to Kejriwal, th\xe2\x80\xa6 https://t.co/O8Cnu6YYDn'",b'rochakchauhan',"b'Chandigarh, India'",1
26-04-2021 02:03,b'@pvsubramanyam These two states and elections were the root cause for 2nd wave.Anyways blame it on Modi. #Sarcasm',b'Pa_Viswa',b'',1
26-04-2021 01:56,b'@KO_Crowley But I thought the Padres-Dodgers rivalry was the new thing #sarcasm https://t.co/FUBZSBHvC9',b'38turdherder',b'Best Coast',1
26-04-2021 01:50,b'How to Get My Rich Uncle to Give You Money (Sarcasm)\nU need money. U need it now! Instead of getting Internet peeps\xe2\x80\xa6 https://t.co/CnIJO2EssV',b'shadowconn',"b'Indianapolis, IN'",1
26-04-2021 01:45,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'JokeUntranslatd',b'',1
26-04-2021 01:33,b'Well this bottom of the inning has started off great #sarcasm',b'boltsfan928',"b'Yuma, AZ'",1
26-04-2021 01:20,"b'""Sam gave Captain Suicide a droll stare. ""How did you die again? Oh wait, I know this. \'I can take \'em. I don\'t nee\xe2\x80\xa6 https://t.co/0AGQ5AnYKN'",b'LifeQuotesBot',b'Planet Earth',1
26-04-2021 01:11,"b'@BHMWXgirl Car issues are a joy. #sarcasm. Hang in there, lady.'",b'ant_pruitt',"b'Petaluma, CA'",1
26-04-2021 01:10,"b'The Academy: u know what people want?? Less movie clips, more speeches and no jokes #greatidea #sarcasm #AcademyAwards'",b'alexis_nola',b'',1
26-04-2021 00:52,"b'@SenSchumer What about cancelling my credit card debt and my mortgage, I\xe2\x80\x99ve already paid off my student loan. Life\xe2\x80\xa6 https://t.co/vI4OIDkN4z'",b'Horton62719611',b'United States',1
26-04-2021 00:34,"b'@NathanDahm No one would expect you to apologize. You have to be a prescient thinking being to apologize, REPTILES\xe2\x80\xa6 https://t.co/xLzpKtUqLy'",b'GRcommonsense',"b'Grand Rapids, MI USA'",1
26-04-2021 00:34,"b'@ByMHarrington So trade Risto like the Fans want, right? #sarcasm'",b'TheZamboniPony',"b'Buffalo, NY'",1
26-04-2021 00:31,"b""@NYMammoths too bad you are missing this year's #Oscars2021 with no comedian hosting and no levity in sight after t\xe2\x80\xa6 https://t.co/w3b7XJ0r9W""",b'masapequaparkng',"b'Long Island, NY'",1
26-04-2021 00:08,b'\xe2\x80\x9cIf you put quotes on a specific phrase- it adds value\xe2\x80\x9d \n\nWhat do you think? \xf0\x9f\xa4\x94 #quote #Sarcasm',b'ZamChris_',b'',1
25-04-2021 23:53,"b'@ashberrykush \xf0\x9f\xa4\x97 You\xe2\x80\x99re more than welcome to tweet at me, I\xe2\x80\x99m simply correcting some of your incorrect statements. Y\xe2\x80\xa6 https://t.co/z74bpXMF8O'",b'fujtwo',b'Winning location \xf0\x9f\xa4\x97',1
